Rk,Player,G,A,PTS,+/-,PIM,GoalsEV,GoalsPP,GoalsSH,GoalsGW,AssistsEV,AssistsPP,AssistsSH,S,S%,SHFT,TOI,Team,Opp,Loc,Date,Season,Cumulative_Goals,Cumulative_Points,Cumulative_Game,Cumulative_PIM,Cumulative_Shots,G_p_Gm,A_p_Gm,Pts_p_Gm,PIM_p_Gm,Shots_p_Gm,G_Lg_Avg,A_Lg_Avg,Pts_Lg_Avg,PIM_Lg_Avg,Cumul_PPG,Cumul_GPG,Cumul_SPG,Rel_Goals,Rel_Assists,Rel_PIM
5,Leon Draisaitl,0,1,1,2,2,0,0,0,0,1,0,0,3,0.0,31,27.146666666666665,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,1,7,5,6,19,0.5625,0.8125,1.375,0.625,3.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.4,0.2,3.8,3.5322536496350363,3.056378443375601,1.5689743215640501
6,Sam Gagner,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,13.36,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,1,2,5,2,12,0.125,0.25,0.375,0.25,2.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.2,2.4,0.7849452554744525,0.9404241364232618,0.62758972862562
7,Joseph Gambardella,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,6.266666666666666,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,0,1,0,1,0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,1.0259172397344674,0.4564288935459055
8,Zack Kassian,0,0,0,1,4,0,0,0,0,0,0,0,1,0.0,24,18.26666666666667,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,1,2,5,4,5,0.25,0.1875,0.4375,1.25,1.375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.2,1,1.569890510948905,0.7053181023174464,3.1379486431281003
9,Jujhar Khaira,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,10.34666666666667,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,1,5,5,10,0,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.5714285714285714,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,2,0,1.0747704416265849,1.7931135103589144
10,Oscar Klefbom,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,27,26.133333333333336,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,1,3,5,4,14,0.0625,0.5625,0.625,0.25,2.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6,0.2,2.8,0.39247262773722624,2.1159543069523394,0.62758972862562
11,Adam Larsson,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,19.159999999999997,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,0,5,0,7,0,0.1875,0.1875,0.375,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1.4,0,0.7053181023174464,0.94138459293843
12,Milan Lucic,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,19,11.666666666666666,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,0,3,7,2,0.07692307692307693,0.15384615384615385,0.23076923076923078,2,0.8461538461538461,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.6666666666666666,0.48304323413812467,0.5787225454912381,5.02071782900496
13,Connor McDavid,2,1,3,3,0,1,0,1,1,1,0,0,3,66.7,30,25.77333333333333,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,3,11,5,2,18,0.5,1,1.5,0.125,2.8125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,2.2,0.6,3.6,3.13978102189781,3.7616965456930473,0.31379486431281
14,Ryan Nugent-Hopkins,0,0,0,-1,0,0,0,0,0,0,0,0,0,,28,21.439999999999998,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,2,2,5,4,11,0.5,0.3125,0.8125,0.375,2.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0.4,2.2,3.13978102189781,1.1755301705290773,0.94138459293843
15,Darnell Nurse,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,25,23.53333333333333,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,1,5,2,9,0.125,0.3125,0.4375,0.75,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,1.8,0.7849452554744525,1.1755301705290773,1.88276918587686
16,Tobias Rieder,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,12.173333333333332,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,0,5,0,3,0,0,0,0,1.2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.6,0,0,0
17,Kris Russell,0,1,1,1,0,0,0,0,0,0,0,1,0,,24,21.040000000000003,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,1,5,2,9,0.0625,0.0625,0.125,0.6875,0.9375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,1.8,0.39247262773722624,0.23510603410581546,1.725871753720455
18,Andrej Sekera,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,12.560000000000002,Edmonton Oilers,Arizona Coyotes,Away,20190316,Regular_1819,0,1,5,2,7,0,0.1875,0.1875,0.25,1.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.2,0,1.4,0,0.7053181023174464,0.62758972862562
1,Josh Archibald,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,14.106666666666664,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,0,6,2,5,0.125,0.0625,0.1875,0.125,1.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.8333333333333334,0.7849452554744525,0.23510603410581546,0.31379486431281
2,Jakob Chychrun,0,1,1,-1,0,0,0,0,0,0,1,0,6,0.0,21,19.26666666666667,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,1,4,4,2,9,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.4444444444444444,2.111111111111111,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.25,2.25,0.697729115977291,1.2538988485643492,1.1157150731122134
3,Nick Cousins,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,15,10.88,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,1,6,6,9,0.06666666666666667,0.13333333333333333,0.2,0.8,1.8,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0,1.5,0.41863746958637466,0.5015595394257396,2.008287131601984
4,Lawson Crouse,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,13.520000000000001,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,0,6,0,8,0,0.1875,0.1875,0.3125,1.875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1.3333333333333333,0,0.7053181023174464,0.7844871607820251
5,Jason Demers,0,0,0,1,0,0,0,0,0,0,0,0,0,,25,20.666666666666668,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,1,2,6,0,3,0.0625,0.25,0.3125,0.375,1,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0.16666666666666666,0.5,0.39247262773722624,0.9404241364232618,0.94138459293843
6,Christian Dvorak,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,19,15.546666666666667,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,2,5,6,2,11,0.125,0.3125,0.4375,0.125,1.1875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8333333333333334,0.3333333333333333,1.8333333333333333,0.7849452554744525,1.1755301705290773,0.31379486431281
7,Oliver Ekman-Larsson,0,1,1,-3,0,0,0,0,0,0,1,0,2,0.0,30,23.52,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,2,4,6,2,11,0.3125,0.25,0.5625,0.625,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.3333333333333333,1.8333333333333333,1.9623631386861313,0.9404241364232618,1.5689743215640501
8,Alex Galchenyuk,2,0,2,0,0,1,1,0,0,0,0,0,6,33.3,16,15.253333333333336,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,2,2,6,2,11,0.25,0.0625,0.3125,0.5,1.9375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.569890510948905,0.23510603410581546,1.25517945725124
9,Conor Garland,0,1,1,0,0,0,0,0,0,1,0,0,0,,17,14.613333333333335,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,1,1,0,0,0.125,0.25,0.375,0,2.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0,0,0.7849452554744525,0.9404241364232618,0
10,Alex Goligoski,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,26,20.25333333333333,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,3,6,4,6,0,0.25,0.25,0.25,1.4375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0,1,0,0.9404241364232618,0.62758972862562
11,Michael Grabner,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,26,18.30666666666666,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,2,3,6,0,11,0.1875,0.125,0.3125,0,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0.3333333333333333,1.8333333333333333,1.1774178832116788,0.4702120682116309,0
12,Vinnie Hinostroza,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,19.439999999999998,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,4,4,6,0,22,0.3125,0.25,0.5625,0.25,3.125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.6666666666666666,3.6666666666666665,1.9623631386861313,0.9404241364232618,0.62758972862562
13,Niklas Hjalmarsson,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,20.50666666666667,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,0,6,2,4,0,0,0,0.375,0.6875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.6666666666666666,0,0,0.94138459293843
14,Clayton Keller,0,0,0,-2,0,0,0,0,0,0,0,0,0,,19,14.986666666666665,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,1,4,6,0,16,0.125,0.25,0.375,0.125,2.625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.16666666666666666,2.6666666666666665,0.7849452554744525,0.9404241364232618,0.31379486431281
15,Mario Kempe,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,10.093333333333334,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,1,1,6,0,5,0.1111111111111111,0,0.1111111111111111,0,1.1111111111111112,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.697729115977291,0,0
16,Jordan Oesterle,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,18.69333333333334,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,0,6,2,2,0,0,0,0.13333333333333333,1.0666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.3333333333333333,0,0,0.334714521933664
17,Richard Panik,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,20,14.560000000000002,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,2,2,6,2,9,0.2,0.06666666666666667,0.26666666666666666,0.6666666666666666,2.2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0.3333333333333333,1.5,1.255912408759124,0.2507797697128698,1.67357260966832
18,Brad Richardson,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,19.22666666666667,Arizona Coyotes,Edmonton Oilers,Home,20190316,Regular_1819,0,2,6,0,6,0.1875,0.1875,0.375,0,1.875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0,1,1.1774178832116788,0.7053181023174464,0
1,Josh Anderson,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,24,20.133333333333336,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,2,6,6,4,25,0.3125,0.4375,0.75,0.375,3,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.3333333333333333,4.166666666666667,1.9623631386861313,1.6457422387407084,0.94138459293843
2,Cam Atkinson,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,28,19.586666666666662,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,2,3,6,0,16,0.3125,0.1875,0.5,0,2.9375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0.3333333333333333,2.6666666666666665,1.9623631386861313,0.7053181023174464,0
3,Oliver Bjorkstrand,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,11.466666666666669,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,1,1,6,0,11,0.625,0.125,0.75,0.25,2.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0.16666666666666666,1.8333333333333333,3.9247262773722627,0.4702120682116309,0.62758972862562
4,Brandon Dubinsky,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,10.800000000000002,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,0,6,2,5,0.0625,0.0625,0.125,0.125,1.0625,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.8333333333333334,0.39247262773722624,0.23510603410581546,0.31379486431281
5,Pierre-Luc Dubois,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,26,18.639999999999997,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,0,6,4,11,0.25,0.1875,0.4375,0.625,1.9375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1.8333333333333333,1.569890510948905,0.7053181023174464,1.5689743215640501
6,Matt Duchene,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,23,20.213333333333328,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,2,3,6,0,16,0.1875,0.375,0.5625,0.125,1.875,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0.3333333333333333,2.6666666666666665,1.1774178832116788,1.4106362046348928,0.31379486431281
7,Ryan Dzingel,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,20,17.48,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,1,4,6,0,7,0.25,0.375,0.625,0,1.3125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.6666666666666666,0.16666666666666666,1.1666666666666667,1.569890510948905,1.4106362046348928,0
8,Scott Harrington,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,14.133333333333335,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,0,6,2,1,0,0,0,0.3076923076923077,0.5384615384615384,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.16666666666666666,0,0,0.7724181275392247
9,Boone Jenner,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,14.106666666666664,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,4,5,5,8,8,0.3333333333333333,0.2,0.5333333333333333,0.6666666666666666,1.6666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.8,1.6,2.0931873479318734,0.7523393091386096,1.67357260966832
10,Seth Jones,0,0,0,-1,0,0,0,0,0,0,0,0,0,,32,27.346666666666664,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,3,6,2,13,0,0.4375,0.4375,0.25,2.3125,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.5,0,2.1666666666666665,0,1.6457422387407084,0.62758972862562
11,Adam McQuaid,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,11.88,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,1,1,6,4,3,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.8181818181818182,0.7272727272727273,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0.16666666666666666,0.5,0.5708692767086927,0.3419724132448225,2.053930020956575
12,Riley Nash,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,12.906666666666666,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,2,5,0,3,0.13333333333333333,0.13333333333333333,0.26666666666666666,0,1.0666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.4,0,0.6,0.8372749391727493,0.5015595394257396,0
13,Markus Nutivaara,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,26,22.413333333333338,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,1,6,0,8,0.06666666666666667,0.26666666666666666,0.3333333333333333,0,1.4,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0,1.3333333333333333,0.41863746958637466,1.0031190788514792,0
14,Artemi Panarin,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,28,21.080000000000002,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,2,6,7,8,0.1875,0.6875,0.875,0.5625,1.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0,1.3333333333333333,1.1774178832116788,2.58616637516397,1.412076889407645
15,David Savard,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,28,22.24,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,1,2,6,6,11,0.25,0.3125,0.5625,0.375,1.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0.16666666666666666,1.8333333333333333,1.569890510948905,1.1755301705290773,0.94138459293843
16,Lukas Sedlak,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,16,11.573333333333332,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,0,2,2,2,0,0,0,0.6666666666666666,0.6666666666666666,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0,1.67357260966832
17,Alexander Wennberg,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,11.533333333333331,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,0,0,6,0,3,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6428571428571429,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0.5,0,0.5373852208132924,0.3586227020717829
18,Zach Werenski,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,30,24.74666666666667,Columbus Blue Jackets,Boston Bruins,Away,20190316,Regular_1819,1,5,6,0,12,0.125,0.4375,0.5625,0,1.9375,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8333333333333334,0.16666666666666666,2,0.7849452554744525,1.6457422387407084,0
1,Noel Acciari,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,8.04,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,1,6,2,6,0.2,0.2,0.4,1.6,1.5333333333333334,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0,1,1.255912408759124,0.7523393091386096,4.016574263203968
2,David Backes,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,8.466666666666667,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,2,6,0,12,0.125,0.25,0.375,0.375,2,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0,2,0.7849452554744525,0.9404241364232618,0.94138459293843
3,Patrice Bergeron,1,1,2,1,0,0,1,0,0,1,0,0,4,25.0,27,19.360000000000003,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,4,7,6,2,22,0.6,0.6666666666666666,1.2666666666666666,0.26666666666666666,3.1333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.1666666666666667,0.6666666666666666,3.6666666666666665,3.767737226277372,2.5077976971286984,0.669429043867328
4,Paul Carey,0,0,0,-1,0,0,0,0,0,0,0,0,0,,15,12.053333333333333,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,0,2,0,3,0,0,0,0,1.5,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1.5,0,0,0
5,Brandon Carlo,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,20.48,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,0,6,6,14,0.06666666666666667,0.13333333333333333,0.2,0.5333333333333333,1.8666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,2.3333333333333335,0.41863746958637466,0.5015595394257396,1.338858087734656
6,Zdeno Chara,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,25,22.573333333333334,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,1,6,2,10,0.06666666666666667,0.2,0.26666666666666666,0.7333333333333333,2.066666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0,1.6666666666666667,0.41863746958637466,0.7523393091386096,1.840929870635152
7,Connor Clifton,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,17.360000000000003,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,0,2,0,2,0,0.1,0.1,0.4,1.6,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1,0,0.3761696545693048,1.004143565800992
8,Charlie Coyle,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,21,17.959999999999997,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,1,2,6,2,13,0.125,0.25,0.375,0.125,2.25,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.3333333333333333,0.16666666666666666,2.1666666666666665,0.7849452554744525,0.9404241364232618,0.31379486431281
9,Jake Debrusk,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,19.853333333333335,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,0,1,0,0,0.45454545454545453,0.2727272727272727,0.7272727272727273,0.5454545454545454,1.6363636363636365,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,0,2.8543463835434637,1.0259172397344674,1.3692866806377164
10,Danton Heinen,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,18.213333333333328,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,5,6,4,12,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.26666666666666666,1.3333333333333333,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.8333333333333334,0,2,0.8372749391727493,2.0062381577029584,0.669429043867328
11,Steven Kampfer,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,17.293333333333333,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,0,3,2,5,0.1,0.2,0.3,0.2,1.7,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0,0,1.6666666666666667,0.627956204379562,0.7523393091386096,0.502071782900496
12,David Krejci,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,22,21.186666666666667,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,3,6,6,0,15,0.26666666666666666,0.8,1.0666666666666667,0,1.6666666666666667,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1,0.5,2.5,1.6745498783454986,3.0093572365544383,0
13,Sean Kuraly,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,16.253333333333334,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,0,1,6,0,8,0.25,0.25,0.5,0,1.75,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,0.16666666666666666,0,1.3333333333333333,1.569890510948905,0.9404241364232618,0
14,Brad Marchand,1,1,2,1,0,1,0,0,1,0,1,0,6,16.7,27,22.173333333333336,Boston Bruins,Columbus Blue Jackets,Home,20190316,Regular_1819,4,10,6,4,23,0.6428571428571429,1,1.6428571428571428,0.5714285714285714,3,0.15924677438102988,0.2658374985470185,0.42508427292804835,0.3983494129954667,1.6666666666666667,0.6666666666666666,3.8333333333333335,4.036861313868613,3.7616965456930473,1.4344908082871315
